EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 17-03-2025
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TG   : Mean temperature in 0.1 &#176;C
30-34 Q_TG : quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station CALAIS-MARCK, FRANCE (STAID: 11314)
Blended and updated with sources:160363 160783 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TG, Q_TG
 11314,160783,19651008,  137,    0
 11314,160783,19651009,  125,    0
 11314,160783,19651010,  104,    0
 11314,160783,19651011,  110,    0
 11314,160783,19651012,  125,    0
 11314,160783,19651013,   91,    0
 11314,160783,19651014,  110,    0
 11314,160783,19651015,  126,    0
 11314,160783,19651016,  115,    0
 11314,160783,19651017,   91,    0
 11314,160783,19651018,   92,    0
 11314,160783,19651019,   91,    0
 11314,160783,19651020,   68,    0
 11314,160783,19651021,   68,    0
 11314,160783,19651022,   61,    0
 11314,160783,19651023,   40,    0
 11314,160783,19651024,   82,    0
 11314,160783,19651025,   66,    0
 11314,160783,19651026,   93,    0
 11314,160783,19651027,  109,    0
 11314,160783,19651028,  145,    0
 11314,160783,19651029,  107,    0
 11314,160783,19651030,  115,    0
 11314,160783,19651031,  114,    0
 11314,160783,19651101,  132,    0
 11314,160783,19651102,   99,    0
 11314,160783,19651103,   75,    0
 11314,160783,19651104,   58,    0
 11314,160783,19651105,   33,    0
 11314,160783,19651106,   46,    0
 11314,160783,19651107,  109,    0
 11314,160783,19651108,  102,    0
 11314,160783,19651109,   80,    0
 11314,160783,19651110,   94,    0
 11314,160783,19651111,   79,    0
 11314,160783,19651112,   45,    0
 11314,160783,19651113,    4,    0
 11314,160783,19651114,  -18,    0
 11314,160783,19651115,  -28,    0
 11314,160783,19651116,  -27,    0
 11314,160783,19651117,   13,    0
 11314,160783,19651118,   59,    0
 11314,160783,19651119,   62,    0
 11314,160783,19651120,   46,    0
 11314,160783,19651121,   39,    0
 11314,160783,19651122,    6,    0
 11314,160783,19651123,   35,    0
 11314,160783,19651124,   48,    0
 11314,160783,19651125,   61,    0
 11314,160783,19651126,   37,    0
 11314,160783,19651127,   51,    0
 11314,160783,19651128,   41,    0
 11314,160783,19651129,   53,    0
 11314,160783,19651130,   46,    0
 11314,160783,19651201,   41,    0
 11314,160783,19651202,   57,    0
 11314,160783,19651203,   75,    0
 11314,160783,19651204,   60,    0
 11314,160783,19651205,   93,    0
 11314,160783,19651206,   70,    0
 11314,160783,19651207,   49,    0
 11314,160783,19651208,   40,    0
 11314,160783,19651209,   94,    0
 11314,160783,19651210,   77,    0
 11314,160783,19651211,   58,    0
 11314,160783,19651212,   68,    0
 11314,160783,19651213,   95,    0
 11314,160783,19651214,   66,    0
 11314,160783,19651215,   53,    0
 11314,160783,19651216,   65,    0
 11314,160783,19651217,   84,    0
 11314,160783,19651218,  120,    0
 11314,160783,19651219,  101,    0
 11314,160783,19651220,   54,    0
 11314,160783,19651221,   54,    0
 11314,160783,19651222,   62,    0
 11314,160783,19651223,   56,    0
 11314,160783,19651224,   76,    0
 11314,160783,19651225,   67,    0
 11314,160783,19651226,   33,    0
 11314,160783,19651227,   18,    0
 11314,160783,19651228,   13,    0
 11314,160783,19651229,    5,    0
 11314,160783,19651230,   67,    0
 11314,160783,19651231,   81,    0
 11314,160783,19660101,   98,    0
 11314,160783,19660102,   85,    0
 11314,160783,19660103,   59,    0
 11314,160783,19660104,   27,    0
 11314,160783,19660105,   22,    0
 11314,160783,19660106,   10,    0
 11314,160783,19660107,   -2,    0
 11314,160783,19660108,    2,    0
 11314,160783,19660109,  -14,    0
 11314,160783,19660110,  -30,    0
 11314,160783,19660111,  -36,    0
 11314,160783,19660112,  -10,    0
 11314,160783,19660113,  -22,    0
 11314,160783,19660114,  -53,    0
 11314,160783,19660115,  -32,    0
 11314,160783,19660116,  -48,    0
 11314,160783,19660117,  -56,    0
 11314,160783,19660118, -131,    0
 11314,160783,19660119, -111,    0
 11314,160783,19660120,  -28,    0
 11314,160783,19660121,   21,    0
 11314,160783,19660122,   23,    0
 11314,160783,19660123,   37,    0
 11314,160783,19660124,   32,    0
 11314,160783,19660125,   38,    0
 11314,160783,19660126,   59,    0
 11314,160783,19660127,   83,    0
 11314,160783,19660128,   94,    0
 11314,160783,19660129,  103,    0
 11314,160783,19660130,  105,    0
 11314,160783,19660131,  101,    0
 11314,160783,19660201,   93,    0
 11314,160783,19660202,   84,    0
 11314,160783,19660203,   53,    0
 11314,160783,19660204,   91,    0
 11314,160783,19660205,  118,    0
 11314,160783,19660206,  102,    0
 11314,160783,19660207,   82,    0
 11314,160783,19660208,  103,    0
 11314,160783,19660209,   77,    0
 11314,160783,19660210,   75,    0
 11314,160783,19660211,   51,    0
 11314,160783,19660212,   34,    0
 11314,160783,19660213,   22,    0
 11314,160783,19660214,   28,    0
 11314,160783,19660215,   25,    0
 11314,160783,19660216,   17,    0
 11314,160783,19660217,   19,    0
 11314,160783,19660218,   12,    0
 11314,160783,19660219,   76,    0
 11314,160783,19660220,   96,    0
 11314,160783,19660221,   89,    0
 11314,160783,19660222,   92,    0
 11314,160783,19660223,   72,    0
 11314,160783,19660224,   81,    0
 11314,160783,19660225,  102,    0
 11314,160783,19660226,  105,    0
 11314,160783,19660227,   97,    0
 11314,160783,19660228,   83,    0
 11314,160783,19660301,   82,    0
 11314,160783,19660302,   98,    0
 11314,160783,19660303,   90,    0
 11314,160783,19660304,   69,    0
 11314,160783,19660305,   72,    0
 11314,160783,19660306,   66,    0
 11314,160783,19660307,   74,    0
 11314,160783,19660308,   37,    0
 11314,160783,19660309,   78,    0
 11314,160783,19660310,   77,    0
 11314,160783,19660311,   79,    0
 11314,160783,19660312,   62,    0
 11314,160783,19660313,   53,    0
 11314,160783,19660314,   58,    0
 11314,160783,19660315,   82,    0
 11314,160783,19660316,   83,    0
 11314,160783,19660317,   89,    0
 11314,160783,19660318,   69,    0
 11314,160783,19660319,   60,    0
 11314,160783,19660320,   45,    0
 11314,160783,19660321,   65,    0
 11314,160783,19660322,   70,    0
 11314,160783,19660323,   74,    0
 11314,160783,19660324,   53,    0
 11314,160783,19660325,   36,    0
 11314,160783,19660326,   43,    0
 11314,160783,19660327,   89,    0
 11314,160783,19660328,   60,    0
 11314,160783,19660329,   50,    0
 11314,160783,19660330,   75,    0
 11314,160783,19660331,   85,    0
 11314,160783,19660401,   89,    0
